author,title,school,year,pages,ee,publisher,booktitle,address,journal,volume,number,month,url,cdrom,editor,cite,note,crossref,isbn,series,chapter,publnr
"Gábor Lugosi, Sandra Zilles",Preface.,,2011,1755,https://doi.org/10.1016/j.tcs.2010.12.052,,,,Theor. Comput. Sci.,412,19,,db/journals/tcs/tcs412.html#LugosiZ11,,,,,,,,,
Grzegorz Malewicz,A tight analysis and near-optimal instances of the algorithm of Anderson and Woll.,,2004,285-301,https://doi.org/10.1016/j.tcs.2004.10.015,,,,Theor. Comput. Sci.,329,3-Jan,,db/journals/tcs/tcs329.html#Malewicz04,,,,,,,,,
Vincel Hoang Ngoc Minh,Evaluation Transform.,,1991,163-177,https://doi.org/10.1016/0304-3975(91)90149-V,,,,Theor. Comput. Sci.,79,1,,db/journals/tcs/tcs79.html#Minh91,,,,,,,,,
"Varunkumar Jayapaul, J. Ian Munro, Venkatesh Raman 0001, S. Srinivasa Rao 0001",Finding modes with equality comparisons.,,2017,28-41,https://doi.org/10.1016/j.tcs.2017.09.007,,,,Theor. Comput. Sci.,704,,,db/journals/tcs/tcs704.html#JayapaulMRR17,,,,,,,,,
"Chantal Berline, Klaus Grue",A kappa-Denotational Semantics for Map Theory in ZFC + SI.,,1997,137-202,https://doi.org/10.1016/S0304-3975(96)00302-7,,,,Theor. Comput. Sci.,179,2-Jan,,db/journals/tcs/tcs179.html#BerlineG97,,,,,,,,,
"C.-H. Luke Ong, Ruy J. G. B. de Queiroz","Logic, Language, Information and Computation (WoLLIC 2012).",,2015,2-Jan,https://doi.org/10.1016/j.tcs.2015.07.011,,,,Theor. Comput. Sci.,603,,,db/journals/tcs/tcs603.html#OngQ15,,,,,,,,,
"Marcel Abas, Tomás Vetrík",Metric dimension of Cayley digraphs of split metacyclic groups.,,2020,61-72,https://doi.org/10.1016/j.tcs.2019.11.025,,,,Theor. Comput. Sci.,809,,,db/journals/tcs/tcs809.html#AbasV20,,,,,,,,,
"Yacine Boufkhad, Olivier Dubois 0002",Length of Prime Implicants and Number of Solutions of Random CNF Formulae.,,1999,30-Jan,https://doi.org/10.1016/S0304-3975(95)00184-0,,,,Theor. Comput. Sci.,215,2-Jan,,db/journals/tcs/tcs215.html#BoufkhadD99,,,,,,,,,
"Stefano Lonardi, Wojciech Szpankowski, Qiaofeng Yang",Finding biclusters by random projections.,,2006,217-230,https://doi.org/10.1016/j.tcs.2006.09.023,,,,Theor. Comput. Sci.,368,3,,db/journals/tcs/tcs368.html#LonardiSY06,,,,,,,,,
"Florin Manea, Victor Mitrana, Takashi Yokomori",Two complementary operations inspired by the DNA hairpin formation: Completion and reduction.,,2009,417-425,https://doi.org/10.1016/j.tcs.2008.09.049,,,,Theor. Comput. Sci.,410,5-Apr,,db/journals/tcs/tcs410.html#ManeaMY09,,,,,,,,,
"Felix Brandt 0001, Felix A. Fischer, Markus Holzer 0001",Equilibria of graphical games with symmetries.,,2011,675-685,https://doi.org/10.1016/j.tcs.2010.11.002,,,,Theor. Comput. Sci.,412,10-Aug,,db/journals/tcs/tcs412.html#BrandtFH11,,,,,,,,,
"Jens Maßberg, Jan Schneider 0002",Rectangle packing with additional restrictions.,,2011,6948-6958,https://doi.org/10.1016/j.tcs.2011.09.007,,,,Theor. Comput. Sci.,412,50,,db/journals/tcs/tcs412.html#MassbergS11,,,,,,,,,
"Carl Sturtivant, Gudmund Skovbjerg Frandsen",The Computational Efficacy of Finite-Field Arithmetic.,,1993,291-309,https://doi.org/10.1016/0304-3975(93)90022-L,,,,Theor. Comput. Sci.,112,2,,db/journals/tcs/tcs112.html#SturtivantF93,,,,,,,,,
"Huan Li 0002, Zhongzhi Zhang",Maximum matchings in scale-free networks with identical degree distribution.,,2017,64-81,https://doi.org/10.1016/j.tcs.2017.02.027,,,,Theor. Comput. Sci.,675,,,db/journals/tcs/tcs675.html#LiZ17,,,,,,,,,
"Sayan Bhattacharya, Monika Henzinger, Stefan Neumann 0003",New amortized cell-probe lower bounds for dynamic problems.,,2019,72-87,https://doi.org/10.1016/j.tcs.2019.01.043,,,,Theor. Comput. Sci.,779,,,db/journals/tcs/tcs779.html#BhattacharyaHN19,,,,,,,,,
"Ji Tian, Qian Wang, Ruyan Fu, Jinjiang Yuan",Online scheduling on the unbounded drop-line batch machines to minimize the maximum delivery completion time.,,2016,65-68,https://doi.org/10.1016/j.tcs.2016.01.001,,,,Theor. Comput. Sci.,617,,,db/journals/tcs/tcs617.html#TianWFY16,,,,,,,,,
"Mariangiola Dezani-Ciancaglini, Mitsuhiro Okada, Masako Takahashi",Theories of Types and Proofs 1997 - Preface.,,2002,2-Jan,https://doi.org/10.1016/S0304-3975(00)00345-5,,,,Theor. Comput. Sci.,272,2-Jan,,db/journals/tcs/tcs272.html#Dezani-CiancagliniOT02,,,,,,,,,
"Robert Tijdeman, Luca Q. Zamboni",Fine and Wilf words for any periods II.,,2009,3027-3034,https://doi.org/10.1016/j.tcs.2009.02.004,,,,Theor. Comput. Sci.,410,30-32,,db/journals/tcs/tcs410.html#TijdemanZ09,,,,,,,,,
"Nahid Juma, Werner Dietl, Mahesh Tripunitara",A computational complexity analysis of tunable type inference for Generic Universe Types.,,2020,189-209,https://doi.org/10.1016/j.tcs.2020.01.035,,,,Theor. Comput. Sci.,814,,,db/journals/tcs/tcs814.html#JumaDT20,,,,,,,,,
"Gennaro Cordasco, Luisa Gargano, Manuel Lafond, Lata Narayanan, Adele A. Rescigno, Ugo Vaccaro, Kangkang Wu",Whom to befriend to influence people.,,2020,26-42,https://doi.org/10.1016/j.tcs.2018.05.030,,,,Theor. Comput. Sci.,810,,,db/journals/tcs/tcs810.html#CordascoGLNRVW20,,,,,,,,,
"Nadia Creignou, Hervé Daudé",Generalized satisfiability problems: minimal elements and phase transitions.,,2003,417-430,https://doi.org/10.1016/S0304-3975(02)00890-3,,,,Theor. Comput. Sci.,302,3-Jan,,db/journals/tcs/tcs302.html#CreignouD03,,,,,,,,,
"Luping Zhang, Fei Xu, Ajeesh Ramanujan, K. G. Subramanian 0001",Control languages accepted by labeled spiking neural P systems with rules on synapses.,,2021,60-71,https://doi.org/10.1016/j.tcs.2021.06.027,,,,Theor. Comput. Sci.,893,,,db/journals/tcs/tcs893.html#ZhangXRS21,,,,,,,,,
"Prateek Karandikar, Matthias Niewerth, Philippe Schnoebelen",On the state complexity of closures and interiors of regular languages with subwords and superwords.,,2016,91-107,https://doi.org/10.1016/j.tcs.2015.09.028,,,,Theor. Comput. Sci.,610,,,db/journals/tcs/tcs610.html#KarandikarNS16,,,,,,,,,
Jerzy Tyszkiewicz,The Kolmogorov Expressive Power of Boolean Query Languages.,,1998,317-361,https://doi.org/10.1016/S0304-3975(97)00094-7,,,,Theor. Comput. Sci.,190,2,,db/journals/tcs/tcs190.html#Tyszkiewicz98,,,,,,,,,
"Yongjie Yang 0001, Yash Raj Shrestha, Jiong Guo",On the complexity of bribery with distance restrictions.,,2019,55-71,https://doi.org/10.1016/j.tcs.2018.08.013,,,,Theor. Comput. Sci.,760,,,db/journals/tcs/tcs760.html#YangSG19,,,,,,,,,
Kaoru Fujioka,Morphic characterizations with insertion systems controlled by a context of length one.,,2013,69-76,https://doi.org/10.1016/j.tcs.2012.10.003,,,,Theor. Comput. Sci.,469,,,db/journals/tcs/tcs469.html#Fujioka13,,,,,,,,,
"Alberto Dennunzio, Pierre Guillon 0001, Benoît Masson",Sand automata as cellular automata.,,2009,3962-3974,https://doi.org/10.1016/j.tcs.2009.06.016,,,,Theor. Comput. Sci.,410,38-40,,db/journals/tcs/tcs410.html#DennunzioGM09,,,,,,,,,
Yuji Kobayashi,Repetition-Free Words.,,1986,175-197,https://doi.org/10.1016/0304-3975(86)90116-7,,,,Theor. Comput. Sci.,44,,,db/journals/tcs/tcs44.html#Kobayashi86,,,,,,,,,
"J. W. Sander, Robert Tijdeman",The complexity of functions on lattices.,,2000,195-225,https://doi.org/10.1016/S0304-3975(99)00078-X,,,,Theor. Comput. Sci.,246,2-Jan,,db/journals/tcs/tcs246.html#SanderT00,,,,,,,,,
Leonid Libkin,Expressive power of SQL.,,2003,379-404,https://doi.org/10.1016/S0304-3975(02)00736-3,,,,Theor. Comput. Sci.,296,3,,db/journals/tcs/tcs296.html#Libkin03,,,,,,,,,
"Drago Krznaric, Christos Levcopoulos",Optimal algorithms for complete linkage clustering in d dimensions.,,2002,139-149,https://doi.org/10.1016/S0304-3975(01)00239-0,,,,Theor. Comput. Sci.,286,1,,db/journals/tcs/tcs286.html#KrznaricL02,,,,,,,,,
"Péter Burcsi, Gabriele Fici, Zsuzsanna Lipták, Rajeev Raman, Joe Sawada",Generating a Gray code for prefix normal words in amortized polylogarithmic time per word.,,2020,86-99,https://doi.org/10.1016/j.tcs.2020.07.035,,,,Theor. Comput. Sci.,842,,,db/journals/tcs/tcs842.html#BurcsiFLRS20,,,,,,,,,
"Mila E. Majster-Cederbaum, Christel Baier",Metric Completion versus Ideal Completion.,,1996,145-171,https://doi.org/10.1016/S0304-3975(96)80705-5,,,,Theor. Comput. Sci.,170,2-Jan,,db/journals/tcs/tcs170.html#Majster-CederbaumB96,,,,,,,,,
Damian Niwinski,Fixed Point Characterization of Infinite Behavior of Finite-State Systems.,,1997,Jan-69,https://doi.org/10.1016/S0304-3975(97)00039-X,,,,Theor. Comput. Sci.,189,2-Jan,,db/journals/tcs/tcs189.html#Niwinski97,,,,,,,,,
John Staples,Delaying Unification Algorithms for Lambda Calculi.,,1988,277-288,https://doi.org/10.1016/0304-3975(88)90135-1,,,,Theor. Comput. Sci.,56,,,db/journals/tcs/tcs56.html#Staples88,,,,,,,,,
"Raimundo Briceño, Ivan Rapaport",Letting Alice and Bob choose which problem to solve: Implications to the study of cellular automata.,,2013,11-Jan,https://doi.org/10.1016/j.tcs.2012.11.011,,,,Theor. Comput. Sci.,468,,,db/journals/tcs/tcs468.html#BricenoR13,,,,,,,,,
Andrej Bauer,On the failure of fixed-point theorems for chain-complete lattices in the effective topos.,,2012,43-50,https://doi.org/10.1016/j.tcs.2011.12.005,,,,Theor. Comput. Sci.,430,,,db/journals/tcs/tcs430.html#Bauer12,,,,,,,,,
"Gérard Berry, Pierre-Louis Curien",Sequential Algorithms on Concrete Data Structures.,,1982,265-321,https://doi.org/10.1016/S0304-3975(82)80002-9,,,,Theor. Comput. Sci.,20,,,db/journals/tcs/tcs20.html#BerryC82,,,,,,,,,
"Leah Epstein, Yanir Kleiman, Jirí Sgall, Rob van Stee",Paging with connections: FIFO strikes again.,,2007,55-64,https://doi.org/10.1016/j.tcs.2007.02.009,,,,Theor. Comput. Sci.,377,3-Jan,,db/journals/tcs/tcs377.html#EpsteinKSS07,,,,,,,,,
"Jens Blanck, Viggo Stoltenberg-Hansen, John V. Tucker","Domain representations of partial functions, with applications to spatial objects and constructive volume geometry.",,2002,207-240,https://doi.org/10.1016/S0304-3975(01)00065-2,,,,Theor. Comput. Sci.,284,2,,db/journals/tcs/tcs284.html#BlanckST02,,,,,,,,,
"Zhi-Zhong Chen, Ze Feng, Minming Li, F. Frances Yao",Optimizing deletion cost for secure multicast key management.,,2008,52-61,https://doi.org/10.1016/j.tcs.2008.03.016,,,,Theor. Comput. Sci.,401,3-Jan,,db/journals/tcs/tcs401.html#ChenFLY08,,,,,,,,,
"Camilo Rocha, César A. Muñoz, Gilles Dowek",A formal library of set relations and its application to synchronous languages.,,2011,4853-4866,https://doi.org/10.1016/j.tcs.2011.01.027,,,,Theor. Comput. Sci.,412,37,,db/journals/tcs/tcs412.html#RochaMD11,,,,,,,,,
"Klaus Ambos-Spies, Sebastiaan Terwijn, Xizhong Zheng",Resource Bounded Randomness and Weakly Complete Problems.,,1997,195-207,https://doi.org/10.1016/S0304-3975(95)00260-X,,,,Theor. Comput. Sci.,172,2-Jan,,db/journals/tcs/tcs172.html#Ambos-SpiesTZ97,,,,,,,,,
Klaas Sikkel,Parallel On-Line Parsing in Constant Time per Word.,,1993,303-310,https://doi.org/10.1016/0304-3975(93)90294-4,,,,Theor. Comput. Sci.,120,2,,db/journals/tcs/tcs120.html#Sikkel93,,,,,,,,,
"Emilio Di Giacomo, Giuseppe Liotta, Fabrizio Montecchiani",Drawing subcubic planar graphs with four slopes and optimal angular resolution.,,2018,51-73,https://doi.org/10.1016/j.tcs.2017.12.004,,,,Theor. Comput. Sci.,714,,,db/journals/tcs/tcs714.html#GiacomoLM18,,,,,,,,,
"Jorge Almeida 0001, Pedro V. Silva",SC-hyperdecidability of R.,,2001,569-591,https://doi.org/10.1016/S0304-3975(99)00329-1,,,,Theor. Comput. Sci.,255,2-Jan,,db/journals/tcs/tcs255.html#AlmeidaS01,,,,,,,,,
"Clelia De Felice, Dominique Perrin, Antonio Restivo",Aldo de Luca (1941-2018).,,2020,2-Jan,https://doi.org/10.1016/j.tcs.2020.05.041,,,,Theor. Comput. Sci.,834,,,db/journals/tcs/tcs834.html#FelicePR20,,,,,,,,,
Markus Lohrey,Realizability of high-level message sequence charts: closing the gaps.,,2003,529-554,https://doi.org/10.1016/j.tcs.2003.08.002,,,,Theor. Comput. Sci.,309,3-Jan,,db/journals/tcs/tcs309.html#Lohrey03,,,,,,,,,
Olivier Finkel,Locally finite languages.,,2001,223-261,https://doi.org/10.1016/S0304-3975(99)00286-8,,,,Theor. Comput. Sci.,255,2-Jan,,db/journals/tcs/tcs255.html#Finkel01,,,,,,,,,
"Vikraman Arvind, Johannes Köbler, Wolfgang Lindner 0002",Parameterized learnability of juntas.,,2009,4928-4936,https://doi.org/10.1016/j.tcs.2009.07.003,,,,Theor. Comput. Sci.,410,47-49,,db/journals/tcs/tcs410.html#ArvindKL09,,,,,,,,,
"Clemens Kupke, Dirk Pattinson",Coalgebraic semantics of modal logics: An overview.,,2011,5070-5094,https://doi.org/10.1016/j.tcs.2011.04.023,,,,Theor. Comput. Sci.,412,38,,db/journals/tcs/tcs412.html#KupkeP11,,,,,,,,,
"Jacques Justin, Giuseppe Pirillo",On a Question About Factorization Forests.,,1995,351-355,https://doi.org/10.1016/0304-3975(94)00209-2,,,,Theor. Comput. Sci.,141,1&2,,db/journals/tcs/tcs141.html#JustinP95,,,,,,,,,
"Dana Ron, Gilad Tsur",Testing computability by width-two OBDDs.,,2012,64-79,https://doi.org/10.1016/j.tcs.2011.11.007,,,,Theor. Comput. Sci.,420,,,db/journals/tcs/tcs420.html#RonT12,,,,,,,,,
"Hyeonseung Im, Pierre Genevès, Nils Gesbert, Nabil Layaïda",Backward type inference for XML queries.,,2020,69-99,https://doi.org/10.1016/j.tcs.2020.03.020,,,,Theor. Comput. Sci.,823,,,db/journals/tcs/tcs823.html#ImGGL20,,,,,,,,,
"Payam Khanteimouri, Ali Mohades, Mohammad Ali Abam, Mohammad Reza Kazemi 0001",Efficiently approximating color-spanning balls.,,2016,120-126,https://doi.org/10.1016/j.tcs.2016.04.022,,,,Theor. Comput. Sci.,634,,,db/journals/tcs/tcs634.html#KhanteimouriMAK16,,,,,,,,,
"Lan Liu 0001, Xi Chen 0001, Jing Xiao, Tao Jiang 0001",Complexity and approximation of the minimum recombinant haplotype configuration problem.,,2007,316-330,https://doi.org/10.1016/j.tcs.2007.02.036,,,,Theor. Comput. Sci.,378,3,,db/journals/tcs/tcs378.html#LiuXXJ07,,,,,,,,,
Ondrej Turek,Abelian properties of Parry words.,,2015,26-38,https://doi.org/10.1016/j.tcs.2014.11.024,,,,Theor. Comput. Sci.,566,,,db/journals/tcs/tcs566.html#Turek15,,,,,,,,,
"Thomas G. Kurtz, Udi Manber",A Probabilistic Distributed Algorithm for Set Intersection and its Analysis.,,1987,267-282,https://doi.org/10.1016/0304-3975(87)90010-7,,,,Theor. Comput. Sci.,49,,,db/journals/tcs/tcs49.html#KurtzM87,,,,,,,,,
Traian-Florin Serbanuta,Extending Parikh matrices.,,2004,233-246,https://doi.org/10.1016/S0304-3975(03)00396-7,,,,Theor. Comput. Sci.,310,3-Jan,,db/journals/tcs/tcs310.html#Serbanuta04,,,,,,,,,
"Tyler Schrock, Rafael M. Frongillo",Computational complexity of ,,2021,21-40,https://doi.org/10.1016/j.tcs.2020.12.009,,,,Theor. Comput. Sci.,856,,,db/journals/tcs/tcs856.html#SchrockF21,,,,,,,,,
"Ding-Zhu Du, Ming Li 0001",Foreword (COCOON'95).,,1997,227,https://doi.org/10.1016/S0304-3975(96)00271-X,,,,Theor. Comput. Sci.,181,2,,db/journals/tcs/tcs181.html#DuL97,,,,,,,,,
"Christopher Melekian, Eddie Cheng 0001",A note on generalized matching preclusion in bipartite graphs.,,2019,132-140,https://doi.org/10.1016/j.tcs.2019.05.022,,,,Theor. Comput. Sci.,791,,,db/journals/tcs/tcs791.html#MelekianC19,,,,,,,,,
"Ruy Luiz Milidiú, Artur Alves Pessoa, Eduardo Sany Laber",The complexity of makespan minimization for pipeline transportation.,,2003,339-351,https://doi.org/10.1016/S0304-3975(03)00291-3,,,,Theor. Comput. Sci.,306,3-Jan,,db/journals/tcs/tcs306.html#MilidiuPL03,,,,,,,,,
Michio Ozeki,On the covering radius problem for ternary self-dual codes.,,2001,311-332,https://doi.org/10.1016/S0304-3975(00)00252-8,,,,Theor. Comput. Sci.,263,2-Jan,,db/journals/tcs/tcs263.html#Ozeki01,,,,,,,,,
"Aviezri S. Fraenkel, Jamie Simpson","Corrigendum to ""The exact number of squares in Fibonacci words"" [Theoret. Comput. Sci. 218(1) (1999) 95-106].",,2014,122,https://doi.org/10.1016/j.tcs.2014.06.011,,,,Theor. Comput. Sci.,547,,,db/journals/tcs/tcs547.html#FraenkelS14,,,,,,,,,
"Olivier Bodini, Alice Jacquot",Boltzmann samplers for ,,2013,55-63,https://doi.org/10.1016/j.tcs.2012.03.048,,,,Theor. Comput. Sci.,502,,,db/journals/tcs/tcs502.html#BodiniJ13,,,,,,,,,
"Pascal Koiran, Michel Cosnard, Max H. Garzon",Computability with Low-Dimensional Dynamical Systems.,,1994,113-128,https://doi.org/10.1016/0304-3975(94)90229-1,,,,Theor. Comput. Sci.,132,2,,db/journals/tcs/tcs132.html#KoiranCG94,,,,,,,,,
"Atsushi Takayasu, Yohei Watanabe 0001",Revocable identity-based encryption with bounded decryption key exposure resistance: Lattice-based construction and more.,,2021,64-98,https://doi.org/10.1016/j.tcs.2020.10.010,,,,Theor. Comput. Sci.,849,,,db/journals/tcs/tcs849.html#Takayasu021,,,,,,,,,
"Uriel Feige, Giora Rayzman",On the drift of short schedules.,,2002,473-484,https://doi.org/10.1016/S0304-3975(01)00326-7,,,,Theor. Comput. Sci.,289,1,,db/journals/tcs/tcs289.html#FeigeR02,,,,,,,,,
"C. Barry Jay, John Staples",Preface: Theoretical Computer Science in Australia and New Zealand.,,1996,1,,,,,Theor. Comput. Sci.,169,1,,db/journals/tcs/tcs169.html#JayS96,,,,,,,,,
Lila Kari,Editorial.,,2018,iii,https://doi.org/10.1016/S0304-3975(18)30379-7,,,,Theor. Comput. Sci.,736,,,db/journals/tcs/tcs736.html#Kari18a,,,,,,,,,
Luke Mathieson,Graph editing problems with extended regularity constraints.,,2017,56-68,https://doi.org/10.1016/j.tcs.2017.03.019,,,,Theor. Comput. Sci.,677,,,db/journals/tcs/tcs677.html#Mathieson17,,,,,,,,,
"Gerold Jäger, Frank Drewes",The metric dimension of Zn×Zn×Zn is ⌊3,,2020,344-362,https://doi.org/10.1016/j.tcs.2019.05.042,,,,Theor. Comput. Sci.,806,,,db/journals/tcs/tcs806.html#JagerD20,,,,,,,,,
"Yih-Kai Lin, Kuo-Liang Chung",A space-efficient Huffman decoding algorithm and its parallelism.,,2000,227-238,https://doi.org/10.1016/S0304-3975(99)00080-8,,,,Theor. Comput. Sci.,246,2-Jan,,db/journals/tcs/tcs246.html#LinC00,,,,,,,,,
John Haslegrave,Bounds on Herman's algorithm.,,2014,100-106,https://doi.org/10.1016/j.tcs.2014.07.023,,,,Theor. Comput. Sci.,550,,,db/journals/tcs/tcs550.html#Haslegrave14,,,,,,,,,
"Thiago Alves Rocha, Ana Teresa C. Martins, Francicleber Martins Ferreira",Synthesis of quantifier-free DNF sentences from inconsistent samples of strings with EF games and SAT.,,2020,115-135,https://doi.org/10.1016/j.tcs.2020.08.032,,,,Theor. Comput. Sci.,843,,,db/journals/tcs/tcs843.html#RochaMF20a,,,,,,,,,
"Christian Matt 0002, Ueli Maurer, Christopher Portmann, Renato Renner, Björn Tackmann",Toward an algebraic theory of systems.,,2018,25-Jan,https://doi.org/10.1016/j.tcs.2018.06.001,,,,Theor. Comput. Sci.,747,,,db/journals/tcs/tcs747.html#MattMPRT18,,,,,,,,,
"Stéphane Devismes, Franck Petit, Sébastien Tixeuil",Optimal probabilistic ring exploration by semi-synchronous oblivious robots.,,2013,27-Oct,https://doi.org/10.1016/j.tcs.2013.05.031,,,,Theor. Comput. Sci.,498,,,db/journals/tcs/tcs498.html#DevismesPT13,,,,,,,,,
Igor E. Shparlinski,Evasive properties of sparse graphs and some linear equations in primes.,,2014,117-121,https://doi.org/10.1016/j.tcs.2014.06.005,,,,Theor. Comput. Sci.,547,,,db/journals/tcs/tcs547.html#Shparlinski14,,,,,,,,,
"Verónica Becher, Serge Grigorieff",Random reals à la Chaitin with or without prefix-freeness.,,2007,193-201,"https://doi.org/10.1016/j.tcs.2007.06.007, https://www.wikidata.org/entity/Q61927028",,,,Theor. Comput. Sci.,385,3-Jan,,db/journals/tcs/tcs385.html#BecherG07,,,,,,,,,
Viliam Geffert,An alternating hierarchy for finite automata.,,2012,24-Jan,https://doi.org/10.1016/j.tcs.2012.04.044,,,,Theor. Comput. Sci.,445,,,db/journals/tcs/tcs445.html#Geffert12,,,,,,,,,
"Egidio Astesiano, Michel Bidoit, Hélène Kirchner, Bernd Krieg-Brückner, Peter D. Mosses, Donald Sannella, Andrzej Tarlecki",CASL: the Common Algebraic Specification Language.,,2002,153-196,"https://doi.org/10.1016/S0304-3975(01)00368-1, https://www.wikidata.org/entity/Q57783508",,,,Theor. Comput. Sci.,286,2,,db/journals/tcs/tcs286.html#AstesianoBKKMST02,,,,,,,,,
"Wenqing Dou, Enyu Yao",On rearrangeable multirate three-stage Clos networks.,,2007,103-107,https://doi.org/10.1016/j.tcs.2006.12.007,,,,Theor. Comput. Sci.,372,1,,db/journals/tcs/tcs372.html#DouY07,,,,,,,,,
"Qian Wang, Ji Tian, Ruyan Fu, Xiangjuan Yao",Online algorithms for scheduling on batch processing machines with interval graph compatibilities between jobs.,,2017,37-44,https://doi.org/10.1016/j.tcs.2017.07.022,,,,Theor. Comput. Sci.,700,,,db/journals/tcs/tcs700.html#WangTFY17,,,,,,,,,
Sujin Shin,Codes and maximal monoids.,,2010,1809-1817,https://doi.org/10.1016/j.tcs.2010.01.035,,,,Theor. Comput. Sci.,411,16-18,,db/journals/tcs/tcs411.html#Shin10,,,,,,,,,
Michael Soltys,"LA, permutations, and the Hajós Calculus.",,2005,321-333,https://doi.org/10.1016/j.tcs.2005.09.021,,,,Theor. Comput. Sci.,348,3-Feb,,db/journals/tcs/tcs348.html#Soltys05,,,,,,,,,
Christophe Reutenauer,On a Question of S. Eilenberg.,,1977,219,https://doi.org/10.1016/0304-3975(77)90009-3,,,,Theor. Comput. Sci.,5,2,,db/journals/tcs/tcs5.html#Reutenauer77,,,,,,,,,
"Olivier Dubois 0002, Jacques Carlier",Probabilistic approach to the Satisfiability Problem.,,1991,65-75,https://doi.org/10.1016/0304-3975(91)90316-T,,,,Theor. Comput. Sci.,81,1,,db/journals/tcs/tcs81.html#DuboisC91,,,,,,,,,
"Spyros Angelopoulos 0001, Alejandro López-Ortiz, Konstantinos Panagiotou",Multi-target ray searching problems.,,2014,12-Feb,https://doi.org/10.1016/j.tcs.2014.03.028,,,,Theor. Comput. Sci.,540,,,db/journals/tcs/tcs540.html#AngelopoulosLP14,,,,,,,,,
"Emanuela Merelli, Ion Petre",From Computer Science to Biology and Back.,,2015,3-Feb,https://doi.org/10.1016/j.tcs.2015.11.009,,,,Theor. Comput. Sci.,608,,,db/journals/tcs/tcs608.html#MerelliP15,,,,,,,,,
Steven M. Kautz,An Improved Zero-One Law for Algorithmically Random Sequences.,,1998,185-192,https://doi.org/10.1016/S0304-3975(97)00116-3,,,,Theor. Comput. Sci.,191,2-Jan,,db/journals/tcs/tcs191.html#Kautz98,,,,,,,,,
"Ryszard Janicki, Jetty Kleijn, Maciej Koutny, Lukasz Mikulski",Relational structures for concurrent behaviours.,,2021,174-192,"https://doi.org/10.1016/j.tcs.2020.10.019, https://www.wikidata.org/entity/Q104379610",,,,Theor. Comput. Sci.,862,,,db/journals/tcs/tcs862.html#JanickiKKM21,,,,,,,,,
"Ying Xu 0002, Lusheng Wang 0001, Hao Zhao, Jianping Li",Exact matching of RNA secondary structure patterns.,,2005,53-66,https://doi.org/10.1016/j.tcs.2004.12.016,,,,Theor. Comput. Sci.,335,1,,db/journals/tcs/tcs335.html#XuWZL05,,,,,,,,,
"Annegret Habel, Hans-Jörg Kreowski",Characteristics of Graph Languages Generated by Edge Replacement.,,1987,81-115,https://doi.org/10.1016/0304-3975(87)90050-8,,,,Theor. Comput. Sci.,51,,,db/journals/tcs/tcs51.html#HabelK87,,,,,,,,,
Rostam Sabeti,Polynomial expressions for non-binomial structures.,,2019,13-24,https://doi.org/10.1016/j.tcs.2018.10.020,,,,Theor. Comput. Sci.,762,,,db/journals/tcs/tcs762.html#Sabeti19,,,,,,,,,
"Jin-Ju Hong, Gen-Huey Chen",Efficient on-line repetition detection.,,2008,554-563,https://doi.org/10.1016/j.tcs.2008.08.038,,,,Theor. Comput. Sci.,407,3-Jan,,db/journals/tcs/tcs407.html#HongC08,,,,,,,,,
Hsien-Kuei Hwang,Uniform asymptotics of some Abel sums arising in coding theory.,,2001,145-158,https://doi.org/10.1016/S0304-3975(00)00238-3,,,,Theor. Comput. Sci.,263,2-Jan,,db/journals/tcs/tcs263.html#Hwang01,,,,,,,,,
"Oscar Defrain, Lhouari Nourine",Dualization in lattices given by implicational bases.,,2020,169-176,https://doi.org/10.1016/j.tcs.2020.01.028,,,,Theor. Comput. Sci.,814,,,db/journals/tcs/tcs814.html#DefrainN20,,,,,,,,,
"Marco Carbone, Pawel Sobocinski 0001, Frank D. Valencia",Foreword: Festschrift for Mogens Nielsen's 60th birthday.,,2009,4001-4005,https://doi.org/10.1016/j.tcs.2009.06.007,,,,Theor. Comput. Sci.,410,41,,db/journals/tcs/tcs410.html#CarboneSV09,,,,,,,,,
"Ewa Drgas-Burchardt, Hanna Furmanczyk, Elzbieta Sidorowicz",Equitable improper choosability of graphs.,,2020,34-45,https://doi.org/10.1016/j.tcs.2020.08.001,,,,Theor. Comput. Sci.,844,,,db/journals/tcs/tcs844.html#Drgas-Burchardt20,,,,,,,,,
Miriam Di Ianni,Efficient Delay Routing.,,1998,131-151,https://doi.org/10.1016/S0304-3975(97)00198-9,,,,Theor. Comput. Sci.,196,2-Jan,,db/journals/tcs/tcs196.html#Ianni98,,,,,,,,,
"Susumu Hayashi, Ryosuke Sumitomo, Ken-ichiro Shii",Towards the animation of proofs - testing proofs by examples.,,2002,177-195,https://doi.org/10.1016/S0304-3975(00)00350-9,,,,Theor. Comput. Sci.,272,2-Jan,,db/journals/tcs/tcs272.html#HayashiSS02,,,,,,,,,
"Naoki Abe, Roni Khardon",Foreword.,,2004,173-174,https://doi.org/10.1016/j.tcs.2003.11.003,,,,Theor. Comput. Sci.,313,2,,db/journals/tcs/tcs313.html#AbeK04,,,,,,,,,
"Benjamin Lévêque, Frédéric Maffray, Bruce A. Reed, Nicolas Trotignon",Coloring Artemis graphs.,,2009,2234-2240,https://doi.org/10.1016/j.tcs.2009.02.012,,,,Theor. Comput. Sci.,410,21-23,,db/journals/tcs/tcs410.html#LevequeMRT09,,,,,,,,,
