author,title,school,year,pages,ee,publisher,booktitle,address,journal,volume,number,month,url,cdrom,editor,cite,note,crossref,isbn,series,chapter,publnr
"Raimondo Schettini, Gianluigi Ciocca, Isabella Gagliardi",Feature Extraction for Content-Based Image Retrieval.,,2018,,https://doi.org/10.1007/978-1-4614-8265-9_162,,Encyclopedia of Database Systems (2nd ed.),,,,,,db/reference/db/f2.html#SchettiniCG18,,,,,reference/db/2018,,,,
,Semi-Supervised Classification.,,2009,2613,https://doi.org/10.1007/978-0-387-39940-9_3578,,Encyclopedia of Database Systems,,,,,,db/reference/db/s.html#X09xxaa,,,,,reference/db/2009,,,,
Marina Blanton,Hash Functions.,,2018,,https://doi.org/10.1007/978-1-4614-8265-9_1482,,Encyclopedia of Database Systems (2nd ed.),,,,,,db/reference/db/h2.html#Blanton18a,,,,,reference/db/2018,,,,
Serguei Mankovskii,Loose Coupling.,,2009,1661-1662,https://doi.org/10.1007/978-0-387-39940-9_1187,,Encyclopedia of Database Systems,,,,,,db/reference/db/l.html#Mankovskii09a,,,,,reference/db/2009,,,,
,Bi-clustering.,,2009,215,https://doi.org/10.1007/978-0-387-39940-9_2111,,Encyclopedia of Database Systems,,,,,,db/reference/db/b.html#X09cy,,,,,reference/db/2009,,,,
,Rendezvous.,,2009,2382,https://doi.org/10.1007/978-0-387-39940-9_3463,,Encyclopedia of Database Systems,,,,,,db/reference/db/r.html#X09xwf,,,,,reference/db/2009,,,,
,Watermarking.,,2009,3446,https://doi.org/10.1007/978-0-387-39940-9_3985,,Encyclopedia of Database Systems,,,,,,db/reference/db/w.html#X09xxnc,,,,,reference/db/2009,,,,
,Multi-Master System.,,2009,1797,https://doi.org/10.1007/978-0-387-39940-9_3103,,Encyclopedia of Database Systems,,,,,,db/reference/db/m.html#X09xkd,,,,,reference/db/2009,,,,
Kazuo Goda,Storage Area Network.,,2009,2797-2798,https://doi.org/10.1007/978-0-387-39940-9_1329,,Encyclopedia of Database Systems,,,,,,db/reference/db/s.html#Goda09k,,,,,reference/db/2009,,,,
"Yanlei Diao, Michael J. Franklin",Publish/Subscribe over Streams.,,2009,2211-2216,https://doi.org/10.1007/978-0-387-39940-9_284,,Encyclopedia of Database Systems,,,,,,db/reference/db/p.html#DiaoF09,,,,,reference/db/2009,,,,
,Ontology Learning.,,2009,1973,https://doi.org/10.1007/978-0-387-39940-9_3203,,Encyclopedia of Database Systems,,,,,,db/reference/db/o.html#X09xns,,,,,reference/db/2009,,,,
,Data Lineage.,,2009,593,https://doi.org/10.1007/978-0-387-39940-9_2361,,Encyclopedia of Database Systems,,,,,,db/reference/db/d.html#X09ln,,,,,reference/db/2009,,,,
Mihael Ankerst,Visual Classification.,,2009,3352-3355,https://doi.org/10.1007/978-0-387-39940-9_1123,,Encyclopedia of Database Systems,,,,,,db/reference/db/v.html#Ankerst09,,,,,reference/db/2009,,,,
,ROC.,,2009,2447,https://doi.org/10.1007/978-0-387-39940-9_4122,,Encyclopedia of Database Systems,,,,,,db/reference/db/r.html#X09xwz,,,,,reference/db/2009,,,,
,Retrieval Models.,,2009,2431,https://doi.org/10.1007/978-0-387-39940-9_3476,,Encyclopedia of Database Systems,,,,,,db/reference/db/r.html#X09xwq,,,,,reference/db/2009,,,,
,Duplicate Semantics.,,2009,950,https://doi.org/10.1007/978-0-387-39940-9_2522,,Encyclopedia of Database Systems,,,,,,db/reference/db/d.html#X09qy,,,,,reference/db/2009,,,,
,Resource Scheduling.,,2009,2429,https://doi.org/10.1007/978-0-387-39940-9_3470,,Encyclopedia of Database Systems,,,,,,db/reference/db/r.html#X09xwl,,,,,reference/db/2009,,,,
Sameer K. Antani,Biomedical Image Data Types and Processing.,,2018,,https://doi.org/10.1007/978-1-4614-8265-9_39,,Encyclopedia of Database Systems (2nd ed.),,,,,,db/reference/db/b2.html#Antani18,,,,,reference/db/2018,,,,
Michael Mitzenmacher,Bloom Filters.,,2018,,https://doi.org/10.1007/978-1-4614-8265-9_751,,Encyclopedia of Database Systems (2nd ed.),,,,,,db/reference/db/b2.html#Mitzenmacher18,,,,,reference/db/2018,,,,
Kaladhar Voruganti,Volume.,,2009,3438,https://doi.org/10.1007/978-0-387-39940-9_528,,Encyclopedia of Database Systems,,,,,,db/reference/db/v.html#Voruganti09j,,,,,reference/db/2009,,,,
"Yousef J. Al-Houmaily, George Samaras",Two-Phase Commit.,,2018,,https://doi.org/10.1007/978-1-4614-8265-9_713,,Encyclopedia of Database Systems (2nd ed.),,,,,,db/reference/db/t2.html#Al-HoumailyS18a,,,,,reference/db/2018,,,,
"Yanif Ahmad, Ugur Çetintemel",Data Stream Management Architectures and Prototypes.,,2009,639-643,https://doi.org/10.1007/978-0-387-39940-9_24,,Encyclopedia of Database Systems,,,,,,db/reference/db/d.html#AhmadC09,,,,,reference/db/2009,,,,
,Tree Pattern Queries.,,2009,3172,https://doi.org/10.1007/978-0-387-39940-9_3884,,Encyclopedia of Database Systems,,,,,,db/reference/db/t.html#X09xxjv,,,,,reference/db/2009,,,,
,Thesauri Business Catalogues.,,2009,3087,https://doi.org/10.1007/978-0-387-39940-9_3807,,Encyclopedia of Database Systems,,,,,,db/reference/db/t.html#X09xxhg,,,,,reference/db/2009,,,,
,ER Model.,,2009,1010,https://doi.org/10.1007/978-0-387-39940-9_2552,,Encyclopedia of Database Systems,,,,,,db/reference/db/e.html#X09sc,,,,,reference/db/2009,,,,
,Visual Data Analysis.,,2009,3365,https://doi.org/10.1007/978-0-387-39940-9_3957,,Encyclopedia of Database Systems,,,,,,db/reference/db/v.html#X09xxmf,,,,,reference/db/2009,,,,
,Non-Metric Temporal Reasoning.,,2009,1912,https://doi.org/10.1007/978-0-387-39940-9_3161,,Encyclopedia of Database Systems,,,,,,db/reference/db/n.html#X09xmg,,,,,reference/db/2009,,,,
"Hong Cheng 0001, Jiawei Han 0001",Pattern-Growth Methods.,,2018,,https://doi.org/10.1007/978-1-4614-8265-9_263,,Encyclopedia of Database Systems (2nd ed.),,,,,,db/reference/db/p2.html#Cheng018a,,,,,reference/db/2018,,,,
Danilo Ardagna,Process Optimization.,,2018,,https://doi.org/10.1007/978-1-4614-8265-9_278,,Encyclopedia of Database Systems (2nd ed.),,,,,,db/reference/db/p2.html#Ardagna18,,,,,reference/db/2018,,,,
,Subsumed by Windows Communication Framework.,,2009,2875,https://doi.org/10.1007/978-0-387-39940-9_3717,,Encyclopedia of Database Systems,,,,,,db/reference/db/s.html#X09xxep,,,,,reference/db/2009,,,,
,XML Information Retrieval.,,2009,3592,https://doi.org/10.1007/978-0-387-39940-9_4084,,Encyclopedia of Database Systems,,,,,,db/reference/db/x.html#X09xxqe,,,,,reference/db/2009,,,,
"Christian S. Jensen, Richard T. Snodgrass",User-Defined Time.,,2009,3252,https://doi.org/10.1007/978-0-387-39940-9_1065,,Encyclopedia of Database Systems,,,,,,db/reference/db/u.html#JensenS09y,,,,,reference/db/2009,,,,
"Ariel Fuxman, Renée J. Miller",Schema Mapping.,,2009,2481-2488,https://doi.org/10.1007/978-0-387-39940-9_964,,Encyclopedia of Database Systems,,,,,,db/reference/db/s.html#FuxmanM09,,,,,reference/db/2009,,,,
Josep Domingo-Ferrer,Disclosure Risk.,,2018,,https://doi.org/10.1007/978-1-4614-8265-9_1506,,Encyclopedia of Database Systems (2nd ed.),,,,,,db/reference/db/d2.html#Domingo-Ferrer18a,,,,,reference/db/2018,,,,
,Hierarchical Data Organization.,,2009,1300,https://doi.org/10.1007/978-0-387-39940-9_2752,,Encyclopedia of Database Systems,,,,,,db/reference/db/h.html#X09yy,,,,,reference/db/2009,,,,
,Data Dependency.,,2009,570,https://doi.org/10.1007/978-0-387-39940-9_2348,,Encyclopedia of Database Systems,,,,,,db/reference/db/d.html#X09la,,,,,reference/db/2009,,,,
Hans Hinterberger,Thematic Map.,,2018,,https://doi.org/10.1007/978-1-4614-8265-9_1377,,Encyclopedia of Database Systems (2nd ed.),,,,,,db/reference/db/t2.html#Hinterberger18g,,,,,reference/db/2018,,,,
,Distributed Commit Protocol.,,2009,879,https://doi.org/10.1007/978-0-387-39940-9_2488,,Encyclopedia of Database Systems,,,,,,db/reference/db/d.html#X09pu,,,,,reference/db/2009,,,,
Heng Tao Shen,Dimensionality Reduction.,,2018,,https://doi.org/10.1007/978-1-4614-8265-9_551,,Encyclopedia of Database Systems (2nd ed.),,,,,,db/reference/db/d2.html#Shen18,,,,,reference/db/2018,,,,
"David P. Hansen, Christine M. O'Keefe",Data Privacy and Patient Consent.,,2018,,https://doi.org/10.1007/978-1-4614-8265-9_106,,Encyclopedia of Database Systems (2nd ed.),,,,,,db/reference/db/d2.html#HansenO18,,,,,reference/db/2018,,,,
,Data Imputation.,,2009,585,https://doi.org/10.1007/978-0-387-39940-9_2357,,Encyclopedia of Database Systems,,,,,,db/reference/db/d.html#X09lj,,,,,reference/db/2009,,,,
"Chong-Wah Ngo, Feng Wang 0036",Video Summarization.,,2009,3320-3324,https://doi.org/10.1007/978-0-387-39940-9_1026,,Encyclopedia of Database Systems,,,,,,db/reference/db/v.html#NgoW09,,,,,reference/db/2009,,,,
Liam Peyton,Common Warehouse Metamodel.,,2018,,https://doi.org/10.1007/978-1-4614-8265-9_900,,Encyclopedia of Database Systems (2nd ed.),,,,,,db/reference/db/c2.html#Peyton18,,,,,reference/db/2018,,,,
,Transaction Model.,,2009,3157,https://doi.org/10.1007/978-0-387-39940-9_3862,,Encyclopedia of Database Systems,,,,,,db/reference/db/t.html#X09xxjf,,,,,reference/db/2009,,,,
Wee Hyong Tok,Distributed Transaction Management.,,2009,925-929,https://doi.org/10.1007/978-0-387-39940-9_710,,Encyclopedia of Database Systems,,,,,,db/reference/db/d.html#Tok09a,,,,,reference/db/2009,,,,
,Virtual Health Record.,,2009,3340,https://doi.org/10.1007/978-0-387-39940-9_3952,,Encyclopedia of Database Systems,,,,,,db/reference/db/v.html#X09xxmc,,,,,reference/db/2009,,,,
Torsten Suel,Geo-Targeted Web Search.,,2009,1251-1255,https://doi.org/10.1007/978-0-387-39940-9_176,,Encyclopedia of Database Systems,,,,,,db/reference/db/g.html#Suel09,,,,,reference/db/2009,,,,
,Visualization Reference Model.,,2009,3416,https://doi.org/10.1007/978-0-387-39940-9_3973,,Encyclopedia of Database Systems,,,,,,db/reference/db/v.html#X09xxmr,,,,,reference/db/2009,,,,
,Join Processing.,,2009,1583,https://doi.org/10.1007/978-0-387-39940-9_2909,,Encyclopedia of Database Systems,,,,,,db/reference/db/j.html#X09k,,,,,reference/db/2009,,,,
Nathaniel Palmer,Workflow Model.,,2009,3550-3551,https://doi.org/10.1007/978-0-387-39940-9_818,,Encyclopedia of Database Systems,,,,,,db/reference/db/w.html#Palmer09m,,,,,reference/db/2009,,,,
,Graphical Interaction.,,2009,1276,https://doi.org/10.1007/978-0-387-39940-9_2718,,Encyclopedia of Database Systems,,,,,,db/reference/db/g.html#X09xr,,,,,reference/db/2009,,,,
,Valid-Time Data Model.,,2009,3254,https://doi.org/10.1007/978-0-387-39940-9_3928,,Encyclopedia of Database Systems,,,,,,db/reference/db/v.html#X09xxlc,,,,,reference/db/2009,,,,
,Data Warehouse Design Methodology.,,2009,658,https://doi.org/10.1007/978-0-387-39940-9_2408,,Encyclopedia of Database Systems,,,,,,db/reference/db/d.html#X09nb,,,,,reference/db/2009,,,,
,KDD Process.,,2009,1587,https://doi.org/10.1007/978-0-387-39940-9_2914,,Encyclopedia of Database Systems,,,,,,db/reference/db/k.html#X09xdo,,,,,reference/db/2009,,,,
"Jaap Kamps, Mounia Lalmas",Structure Weight.,,2018,,https://doi.org/10.1007/978-1-4614-8265-9_377,,Encyclopedia of Database Systems (2nd ed.),,,,,,db/reference/db/s2.html#KampsL18a,,,,,reference/db/2018,,,,
"Harald Reiterer, Thorsten Büring",Zooming Techniques.,,2018,,https://doi.org/10.1007/978-1-4614-8265-9_1128,,Encyclopedia of Database Systems (2nd ed.),,,,,,db/reference/db/z2.html#ReitererB18,,,,,reference/db/2018,,,,
,Image/Video/Music Search.,,2009,1395,https://doi.org/10.1007/978-0-387-39940-9_2818,,Encyclopedia of Database Systems,,,,,,db/reference/db/i.html#X09xba,,,,,reference/db/2009,,,,
,Recovery Manager.,,2009,2358,https://doi.org/10.1007/978-0-387-39940-9_3437,,Encyclopedia of Database Systems,,,,,,db/reference/db/r.html#X09xve,,,,,reference/db/2009,,,,
"Jan Chomicki, David Toman",Temporal Relational Calculus.,,2018,,https://doi.org/10.1007/978-1-4614-8265-9_1531,,Encyclopedia of Database Systems (2nd ed.),,,,,,db/reference/db/t2.html#ChomickiT18b,,,,,reference/db/2018,,,,
,Backup.,,2009,200,https://doi.org/10.1007/978-0-387-39940-9_2101,,Encyclopedia of Database Systems,,,,,,db/reference/db/b.html#X09co,,,,,reference/db/2009,,,,
,Hotspots.,,2009,1322,https://doi.org/10.1007/978-0-387-39940-9_2780,,Encyclopedia of Database Systems,,,,,,db/reference/db/h.html#X09zx,,,,,reference/db/2009,,,,
,Secure Hardware.,,2009,2535,https://doi.org/10.1007/978-0-387-39940-9_3549,,Encyclopedia of Database Systems,,,,,,db/reference/db/s.html#X09xzg,,,,,reference/db/2009,,,,
Evaggelia Pitoura,Selectivity Estimation.,,2018,,https://doi.org/10.1007/978-1-4614-8265-9_862,,Encyclopedia of Database Systems (2nd ed.),,,,,,db/reference/db/s2.html#Pitoura18h,,,,,reference/db/2018,,,,
Kazuo Goda,Storage Power Management.,,2009,2821-2823,https://doi.org/10.1007/978-0-387-39940-9_1322,,Encyclopedia of Database Systems,,,,,,db/reference/db/s.html#Goda09m,,,,,reference/db/2009,,,,
"Nicolas Hervé, Nozha Boujemaa",Automatic Image Annotation.,,2009,180-187,https://doi.org/10.1007/978-0-387-39940-9_1010,,Encyclopedia of Database Systems,,,,,,db/reference/db/a.html#HerveB09,,,,,reference/db/2009,,,,
"Bibudh Lahiri, Srikanta Tirthapura",Stream Sampling.,,2018,,https://doi.org/10.1007/978-1-4614-8265-9_372,,Encyclopedia of Database Systems (2nd ed.),,,,,,db/reference/db/s2.html#LahiriT18,,,,,reference/db/2018,,,,
"Yong Yao, Johannes Gehrke",Continuous Queries in Sensor Networks.,,2009,488-492,https://doi.org/10.1007/978-0-387-39940-9_84,,Encyclopedia of Database Systems,,,,,,db/reference/db/c.html#YaoG09,,,,,reference/db/2009,,,,
"Peter Dadam, Stefanie Rinderle",Workflow Evolution.,,2009,3540-3544,https://doi.org/10.1007/978-0-387-39940-9_470,,Encyclopedia of Database Systems,,,,,,db/reference/db/w.html#DadamR09,,,,,reference/db/2009,,,,
,DISCO.,,2009,849,https://doi.org/10.1007/978-0-387-39940-9_2474,,Encyclopedia of Database Systems,,,,,,db/reference/db/d.html#X09pk,,,,,reference/db/2009,,,,
,eXtensible Stylesheet Language Transformations.,,2009,1095,https://doi.org/10.1007/978-0-387-39940-9_2615,,Encyclopedia of Database Systems,,,,,,db/reference/db/e.html#X09uj,,,,,reference/db/2009,,,,
"Raimondo Schettini, Gianluigi Ciocca, Isabella Gagliardi",Feature Extraction for Content-Based Image Retrieval.,,2009,1115-1119,https://doi.org/10.1007/978-0-387-39940-9_162,,Encyclopedia of Database Systems,,,,,,db/reference/db/f.html#SchettiniCG09,,,,,reference/db/2009,,,,
"George Anadiotis, Spyros Kotoulas, Ronny Siebes",Semantic Overlay Networks.,,2009,2576-2579,https://doi.org/10.1007/978-0-387-39940-9_1224,,Encyclopedia of Database Systems,,,,,,db/reference/db/s.html#AnadiotisKS09,,,,,reference/db/2009,,,,
,Graph Embedding.,,2009,1266,https://doi.org/10.1007/978-0-387-39940-9_2708,,Encyclopedia of Database Systems,,,,,,db/reference/db/g.html#X09xi,,,,,reference/db/2009,,,,
Lucian Popa 0001,Data Exchange.,,2018,,https://doi.org/10.1007/978-1-4614-8265-9_960,,Encyclopedia of Database Systems (2nd ed.),,,,,,db/reference/db/d2.html#Popa18,,,,,reference/db/2018,,,,
Suresh Venkatasubramanian,Clustering on Streams.,,2018,,https://doi.org/10.1007/978-1-4614-8265-9_68,,Encyclopedia of Database Systems (2nd ed.),,,,,,db/reference/db/c2.html#Venkatasubramanian18,,,,,reference/db/2018,,,,
,ETL.,,2009,1012,https://doi.org/10.1007/978-0-387-39940-9_2557,,Encyclopedia of Database Systems,,,,,,db/reference/db/e.html#X09sf,,,,,reference/db/2009,,,,
,Workflow Enactment Service State Data.,,2009,3539,https://doi.org/10.1007/978-0-387-39940-9_4033,,Encyclopedia of Database Systems,,,,,,db/reference/db/w.html#X09xxoq,,,,,reference/db/2009,,,,
"Biswanath Panda, Johannes Gehrke, Mirek Riedewald",Database Techniques to Improve Scientific Simulations.,,2018,,https://doi.org/10.1007/978-1-4614-8265-9_1289,,Encyclopedia of Database Systems (2nd ed.),,,,,,db/reference/db/d2.html#PandaGR18,,,,,reference/db/2018,,,,
,Natural Language Generation (NLG).,,2009,1885,https://doi.org/10.1007/978-0-387-39940-9_3141,,Encyclopedia of Database Systems,,,,,,db/reference/db/n.html#X09xln,,,,,reference/db/2009,,,,
,User-Level Parallelism.,,2009,3252,https://doi.org/10.1007/978-0-387-39940-9_3920,,Encyclopedia of Database Systems,,,,,,db/reference/db/u.html#X09xxkx,,,,,reference/db/2009,,,,
Tom Gruber,Ontology.,,2018,,https://doi.org/10.1007/978-1-4614-8265-9_1318,,Encyclopedia of Database Systems (2nd ed.),,,,,,db/reference/db/o2.html#Gruber18,,,,,reference/db/2018,,,,
,Write Once Read Mostly.,,2009,3570,https://doi.org/10.1007/978-0-387-39940-9_4056,,Encyclopedia of Database Systems,,,,,,db/reference/db/w.html#X09xxpm,,,,,reference/db/2009,,,,
"Alex Galakatos, Andrew Crotty, Tim Kraska",Distributed Machine Learning.,,2018,,https://doi.org/10.1007/978-1-4614-8265-9_80647,,Encyclopedia of Database Systems (2nd ed.),,,,,,db/reference/db/d2.html#GalakatosCK18,,,,,reference/db/2018,,,,
Andreas Reuter 0001,Logging/Recovery Subsystem.,,2009,1644-1645,https://doi.org/10.1007/978-0-387-39940-9_680,,Encyclopedia of Database Systems,,,,,,db/reference/db/l.html#Reuter09b,,,,,reference/db/2009,,,,
Ning Liu,Text Streaming Model.,,2009,3078-3079,https://doi.org/10.1007/978-0-387-39940-9_423,,Encyclopedia of Database Systems,,,,,,db/reference/db/t.html#Liu09e,,,,,reference/db/2009,,,,
"Serge Abiteboul, Omar Benjelloun, Tova Milo",Active XML.,,2018,,https://doi.org/10.1007/978-1-4614-8265-9_782,,Encyclopedia of Database Systems (2nd ed.),,,,,,db/reference/db/a2.html#AbiteboulBM18,,,,,reference/db/2018,,,,
,Cell Complex.,,2009,315,https://doi.org/10.1007/978-0-387-39940-9_2167,,Encyclopedia of Database Systems,,,,,,db/reference/db/c.html#X09ey,,,,,reference/db/2009,,,,
"Susan Darling Urban, Suzanne W. Dietrich",Object Identity.,,2009,1935-1936,https://doi.org/10.1007/978-0-387-39940-9_1470,,Encyclopedia of Database Systems,,,,,,db/reference/db/o.html#UrbanD09a,,,,,reference/db/2009,,,,
Mehmet M. Dalkilic,Gene Expression Arrays.,,2009,1218-1221,https://doi.org/10.1007/978-0-387-39940-9_1435,,Encyclopedia of Database Systems,,,,,,db/reference/db/g.html#Dalkilic09,,,,,reference/db/2009,,,,
,Graphics for Continuous Data.,,2009,1276,https://doi.org/10.1007/978-0-387-39940-9_2722,,Encyclopedia of Database Systems,,,,,,db/reference/db/g.html#X09xv,,,,,reference/db/2009,,,,
,MAC.,,2009,1663,https://doi.org/10.1007/978-0-387-39940-9_4108,,Encyclopedia of Database Systems,,,,,,db/reference/db/m.html#X09xgw,,,,,reference/db/2009,,,,
,Shotcut Detection.,,2009,2639,https://doi.org/10.1007/978-0-387-39940-9_3607,,Encyclopedia of Database Systems,,,,,,db/reference/db/s.html#X09xxbd,,,,,reference/db/2009,,,,
Maristella Matera,Web Mashups.,,2018,,https://doi.org/10.1007/978-1-4614-8265-9_5019,,Encyclopedia of Database Systems (2nd ed.),,,,,,db/reference/db/w2.html#Matera18d,,,,,reference/db/2018,,,,
,Synchronization Component.,,2009,2898,https://doi.org/10.1007/978-0-387-39940-9_3732,,Encyclopedia of Database Systems,,,,,,db/reference/db/s.html#X09xxfc,,,,,reference/db/2009,,,,
Thomas Brinkhoff,Real and Synthetic Test Datasets.,,2009,2339-2344,https://doi.org/10.1007/978-0-387-39940-9_1357,,Encyclopedia of Database Systems,,,,,,db/reference/db/r.html#Brinkhoff09,,,,,reference/db/2009,,,,
,Cube Precomputation.,,2009,544,https://doi.org/10.1007/978-0-387-39940-9_2327,,Encyclopedia of Database Systems,,,,,,db/reference/db/c.html#X09kg,,,,,reference/db/2009,,,,
"Konstantinos Morfonios, Yannis E. Ioannidis",Cube Implementations.,,2009,539-544,https://doi.org/10.1007/978-0-387-39940-9_91,,Encyclopedia of Database Systems,,,,,,db/reference/db/c.html#MorfoniosI09,,,,,reference/db/2009,,,,
,Composite Event Query.,,2009,419,https://doi.org/10.1007/978-0-387-39940-9_2239,,Encyclopedia of Database Systems,,,,,,db/reference/db/c.html#X09he,,,,,reference/db/2009,,,,
Thomas Seidl 0001,Nearest Neighbor Classification.,,2018,,https://doi.org/10.1007/978-1-4614-8265-9_561,,Encyclopedia of Database Systems (2nd ed.),,,,,,db/reference/db/n2.html#Seidl18,,,,,reference/db/2018,,,,
Paolo Ciaccia,Multimedia Data Indexing.,,2009,1804-1808,https://doi.org/10.1007/978-0-387-39940-9_1037,,Encyclopedia of Database Systems,,,,,,db/reference/db/m.html#Ciaccia09,,,,,reference/db/2009,,,,
Leopoldo E. Bertossi,Database Repair.,,2009,722-723,https://doi.org/10.1007/978-0-387-39940-9_1266,,Encyclopedia of Database Systems,,,,,,db/reference/db/d.html#Bertossi09a,,,,,reference/db/2009,,,,
,Segmentation.,,2009,2547,https://doi.org/10.1007/978-0-387-39940-9_3551,,Encyclopedia of Database Systems,,,,,,db/reference/db/s.html#X09xzi,,,,,reference/db/2009,,,,
